be_index,elem,qpt,x,y,nx,ny,ds,p,cp,dFx,dFy
105,99,0,18.5909,6.35219,0.881851,0.471527,0.11358,0.560405,-30.7762,-0.0561307,-0.0300132
105,99,1,18.5162,6.49184,0.881851,0.471527,0.181729,0.559629,-30.9314,-0.0896847,-0.0479546
105,99,2,18.4415,6.63149,0.881851,0.471527,0.11358,0.558849,-31.0873,-0.0559749,-0.0299299
106,105,0,18.3979,6.71269,0.880312,0.474395,0.113581,0.557402,-31.3767,-0.0557327,-0.030034
106,105,1,18.3228,6.8521,0.880312,0.474395,0.181729,0.558042,-31.2487,-0.0892747,-0.0481096
106,105,2,18.2477,6.99151,0.880312,0.474395,0.113581,0.558682,-31.1207,-0.0558607,-0.030103
107,85,0,1.07785,2.78518,0.858802,-0.512308,0.135684,0.64159,-14.5392,-0.0747616,0.0445981
107,85,1,1.17477,2.94764,0.858802,-0.512308,0.217094,0.642127,-14.4318,-0.119719,0.0714167
107,85,2,1.27169,3.11011,0.858802,-0.512308,0.135684,0.642656,-14.3259,-0.0748859,0.0446722
108,25,0,0.842527,2.35727,0.878377,-0.477968,0.13566,0.645441,-13.7689,-0.0769113,0.0418511
108,25,1,0.932933,2.52341,0.878377,-0.477968,0.217056,0.645886,-13.68,-0.123143,0.0670079
108,25,2,1.02334,2.68955,0.878377,-0.477968,0.13566,0.646324,-13.5922,-0.0770165,0.0419084
109,61,0,14.3463,1.79156,-0.90492,-0.425582,0.137984,0.458642,-51.1288,0.057268,0.026933
109,61,1,14.4281,1.61746,-0.90492,-0.425582,0.220774,0.462367,-50.3838,0.092373,0.0434428
109,61,2,14.51,1.44337,-0.90492,-0.425582,0.137984,0.466084,-49.6403,0.0581973,0.0273701
110,81,0,14.5568,1.34167,-0.911752,-0.410741,0.137978,0.457588,-51.3394,0.0575655,0.0259331
110,81,1,14.6359,1.16626,-0.911752,-0.410741,0.220765,0.460869,-50.6833,0.0927652,0.0417904
110,81,2,14.7149,0.990863,-0.911752,-0.410741,0.137978,0.464147,-50.0277,0.0583906,0.0263048
111,41,0,15.3328,-0.486835,-0.931136,-0.364671,0.137937,0.45724,-51.4091,0.058727,0.0229999
111,41,1,15.403,-0.665912,-0.931136,-0.364671,0.220699,0.459322,-50.9928,0.094391,0.0369674
111,41,2,15.4731,-0.84499,-0.931136,-0.364671,0.137937,0.4614,-50.5771,0.0592613,0.0232092
112,80,0,15.1474,-0.0261701,-0.927239,-0.37447,0.137938,0.457244,-51.4084,0.0584824,0.0236184
112,80,1,15.2195,-0.2045,-0.927239,-0.37447,0.220702,0.459404,-50.9762,0.094014,0.037968
112,80,2,15.2915,-0.382831,-0.927239,-0.37447,0.137938,0.461563,-50.5445,0.0590348,0.0238415
113,91,0,15.9081,-2.01,-0.942106,-0.335315,0.172514,0.457047,-51.4478,0.0742824,0.0264387
113,91,1,15.9887,-2.2366,-0.942106,-0.335315,0.276023,0.46048,-50.7611,0.119745,0.0426196
113,91,2,16.0694,-2.46321,-0.942106,-0.335315,0.172514,0.463908,-50.0756,0.0753975,0.0268356
114,64,0,16.1156,-2.59532,-0.945405,-0.325897,0.172511,0.458636,-51.13,0.0748002,0.0257849
114,64,1,16.194,-2.82272,-0.945405,-0.325897,0.276018,0.461731,-50.5109,0.120488,0.0415343
114,64,2,16.2724,-3.05012,-0.945405,-0.325897,0.172511,0.464821,-49.8929,0.075809,0.0261326
115,19,0,17.576,-7.22795,-0.961606,-0.274434,0.107263,0.479939,-46.8694,0.0495032,0.0141278
115,19,1,17.6171,-7.37176,-0.961606,-0.274434,0.171621,0.481751,-46.5069,0.0795043,0.0226898
115,19,2,17.6581,-7.51557,-0.961606,-0.274434,0.107263,0.483561,-46.1449,0.0498769,0.0142344
116,6,0,17.6818,-7.59932,-0.962792,-0.270243,0.107264,0.482151,-46.4269,0.0497931,0.0139763
116,6,1,17.7222,-7.74331,-0.962792,-0.270243,0.171622,0.48395,-46.0671,0.0799662,0.0224455
116,6,2,17.7627,-7.8873,-0.962792,-0.270243,0.107264,0.485747,-45.7077,0.0501644,0.0140805
117,22,0,16.8931,-4.95445,-0.95506,-0.296413,0.172493,0.4689,-49.0772,0.0772469,0.0239744
117,22,1,16.9644,-5.18414,-0.95506,-0.296413,0.275988,0.471416,-48.574,0.124258,0.0385648
117,22,2,17.0357,-5.41383,-0.95506,-0.296413,0.172493,0.473928,-48.0716,0.0780752,0.0242315
118,23,0,16.7056,-4.36244,-0.953129,-0.302564,0.172493,0.465719,-49.7134,0.0765682,0.024306
118,23,1,16.7784,-4.59167,-0.953129,-0.302564,0.27599,0.468639,-49.1294,0.123277,0.0391334
118,23,2,16.8512,-4.8209,-0.953129,-0.302564,0.172493,0.471553,-48.5465,0.0775274,0.0246105
119,14,0,17.6139,8.14806,0.87355,0.486735,0.11358,0.568069,-29.2434,-0.0563627,-0.0314049
119,14,1,17.5368,8.2864,0.87355,0.486735,0.181729,0.570449,-28.7674,-0.0905581,-0.0504583
119,14,2,17.4597,8.42473,0.87355,0.486735,0.11358,0.572822,-28.2928,-0.0568342,-0.0316676
120,98,0,17.8118,7.79026,0.875248,0.483674,0.11358,0.563683,-30.1206,-0.056036,-0.0309662
120,98,1,17.7352,7.92886,0.875248,0.483674,0.181728,0.565784,-29.7004,-0.0899918,-0.0497306
120,98,2,17.6586,8.06747,0.875248,0.483674,0.11358,0.56788,-29.2811,-0.0564533,-0.0311968
121,77,0,17.0215,9.20205,0.869067,0.494695,0.109179,0.584675,-25.9222,-0.0554764,-0.0315786
121,77,1,16.9462,9.33434,0.869067,0.494695,0.174687,0.587446,-25.3679,-0.089183,-0.0507653
121,77,2,16.8709,9.46664,0.869067,0.494695,0.109179,0.590206,-24.8159,-0.0560013,-0.0318774
122,102,0,0.190074,0.922455,0.930788,-0.365559,0.135061,0.649725,-12.9121,-0.0816792,0.0320788
122,102,1,0.258913,1.09773,0.930788,-0.365559,0.216098,0.653791,-12.0989,-0.131505,0.0516473
122,102,2,0.327752,1.27301,0.930788,-0.365559,0.135061,0.657853,-11.2866,-0.082701,0.0324801
123,45,0,18.6431,-11.3389,-0.974936,-0.222485,0.107268,0.534891,-35.8789,0.0559387,0.0127655
123,45,1,18.6764,-11.4848,-0.974936,-0.222485,0.171629,0.541052,-34.6467,0.0905328,0.02066
123,45,2,18.7097,-11.6306,-0.974936,-0.222485,0.107268,0.547155,-33.4261,0.0572212,0.0130582
124,20,0,18.5553,-10.9629,-0.973667,-0.227975,0.10727,0.524213,-38.0145,0.0547514,0.0128196
124,20,1,18.5894,-11.1085,-0.973667,-0.227975,0.171632,0.528755,-37.1061,0.0883613,0.020689
124,20,2,18.6235,-11.2541,-0.973667,-0.227975,0.10727,0.533273,-36.2026,0.0556977,0.0130411
125,42,0,17.3598,-6.48655,-0.959291,-0.28242,0.107262,0.476432,-47.5707,0.0490229,0.0144326
125,42,1,17.402,-6.63002,-0.959291,-0.28242,0.17162,0.477711,-47.315,0.078647,0.0231541
125,42,2,17.4443,-6.77348,-0.959291,-0.28242,0.107262,0.478988,-47.0596,0.0492858,0.01451
126,7,0,17.4687,-6.85703,-0.960437,-0.278499,0.107263,0.478276,-47.202,0.0492718,0.0142874
126,7,1,17.5103,-7.00066,-0.960437,-0.278499,0.171621,0.479734,-46.9103,0.0790752,0.0229295
126,7,2,17.552,-7.1443,-0.960437,-0.278499,0.107263,0.481191,-46.6189,0.0495721,0.0143745
127,89,0,18.1852,-9.46325,-0.968978,-0.247146,0.107268,0.498639,-43.1293,0.0518286,0.0132193
127,89,1,18.2222,-9.60817,-0.968978,-0.247146,0.171628,0.50146,-42.5651,0.0833949,0.0212706
127,89,2,18.2592,-9.7531,-0.968978,-0.247146,0.107268,0.504275,-42.0022,0.0524144,0.0133687
128,65,0,18.2805,-9.83749,-0.970175,-0.242404,0.107267,0.503628,-42.1315,0.0524113,0.0130953
128,65,1,18.3167,-9.98259,-0.970175,-0.242404,0.171626,0.50667,-41.5232,0.0843645,0.021079
128,65,2,18.353,-10.1277,-0.970175,-0.242404,0.107267,0.509703,-40.9165,0.0530434,0.0132532
129,27,0,17.8885,-8.34346,-0.965234,-0.261385,0.107264,0.487758,-45.3054,0.0504999,0.0136754
129,27,1,17.9276,-8.48781,-0.965234,-0.261385,0.171622,0.48965,-44.9271,0.0811131,0.0219654
129,27,2,17.9667,-8.63217,-0.965234,-0.261385,0.107264,0.491539,-44.5494,0.0508913,0.0137814
130,5,0,17.786,-7.97115,-0.964004,-0.265888,0.107264,0.484826,-45.8919,0.0501323,0.0138273
130,5,1,17.8258,-8.11533,-0.964004,-0.265888,0.171622,0.486621,-45.5329,0.0805087,0.0222056
130,5,2,17.8655,-8.2595,-0.964004,-0.265888,0.107264,0.488414,-45.1744,0.0505033,0.0139296
