be_index,elem,qpt,x,y,nx,ny,ds,p,cp,dFx,dFy
84,75,0,11.4294,6.14429,-0.70934,-0.704866,0.0996753,0.457115,-51.4342,0.0323197,0.0321158
84,75,1,11.5347,6.03836,-0.70934,-0.704866,0.186868,0.481291,-46.5989,0.0637964,0.063394
84,75,2,11.672,5.90015,-0.70934,-0.704866,0.186868,0.485694,-45.7184,0.06438,0.0639739
84,75,3,11.7773,5.79422,-0.70934,-0.704866,0.0996753,0.46844,-49.1691,0.0331205,0.0329116
85,35,0,11.8315,5.7361,-0.752153,-0.658988,0.0995797,0.460678,-50.7216,0.0345044,0.0302305
85,35,1,11.9298,5.62389,-0.752153,-0.658988,0.186688,0.477719,-47.3133,0.0670804,0.0587716
85,35,2,12.0581,5.47748,-0.752153,-0.658988,0.186688,0.481219,-46.6133,0.0675719,0.0592022
85,35,3,12.1564,5.36526,-0.752153,-0.658988,0.0995797,0.469631,-48.931,0.035175,0.0308181
86,54,0,12.9608,4.27778,-0.846044,-0.533113,0.145375,0.453038,-52.2495,0.055721,0.0351111
86,54,1,13.0769,4.09351,-0.846044,-0.533113,0.272544,0.475365,-47.7841,0.109612,0.0690691
86,54,2,13.2284,3.85309,-0.846044,-0.533113,0.272544,0.477616,-47.334,0.110131,0.0693961
86,54,3,13.3445,3.66882,-0.846044,-0.533113,0.145375,0.458804,-51.0964,0.0564302,0.035558
87,55,0,13.4015,3.57392,-0.869207,-0.494448,0.131999,0.45571,-51.7152,0.0522857,0.0297427
87,55,1,13.4993,3.40202,-0.869207,-0.494448,0.247467,0.471468,-48.5635,0.101413,0.0576887
87,55,2,13.6269,3.17775,-0.869207,-0.494448,0.247467,0.473684,-48.1204,0.101889,0.0579597
87,55,3,13.7247,3.00585,-0.869207,-0.494448,0.131999,0.46136,-50.5851,0.052934,0.0301115
88,82,0,14.7516,0.908172,-0.917699,-0.397277,0.0863918,0.455586,-51.7399,0.0361196,0.0156364
88,82,1,14.803,0.789393,-0.917699,-0.397277,0.161964,0.461576,-50.5419,0.068606,0.0296999
88,82,2,14.8701,0.634419,-0.917699,-0.397277,0.161964,0.462585,-50.3401,0.068756,0.0297648
88,82,3,14.9215,0.515639,-0.917699,-0.397277,0.0863918,0.458153,-51.2266,0.0363231,0.0157245
89,79,0,14.9485,0.452172,-0.922842,-0.385179,0.0863693,0.45624,-51.6091,0.0363647,0.015178
89,79,1,14.9983,0.332758,-0.922842,-0.385179,0.161922,0.460635,-50.7301,0.0688319,0.0287293
89,79,2,15.0634,0.176955,-0.922842,-0.385179,0.161922,0.461624,-50.5323,0.0689797,0.028791
89,79,3,15.1132,0.0575414,-0.922842,-0.385179,0.0863693,0.458751,-51.107,0.0365648,0.0152615
90,92,0,16.3089,-3.15718,-0.948331,-0.317284,0.108017,0.459715,-50.9141,0.0470913,0.0157554
90,92,1,16.3603,-3.31065,-0.948331,-0.317284,0.202506,0.464011,-50.0549,0.0891101,0.0298137
90,92,2,16.4273,-3.51088,-0.948331,-0.317284,0.202506,0.465216,-49.8139,0.0893415,0.0298911
90,92,3,16.4786,-3.66435,-0.948331,-0.317284,0.108017,0.462774,-50.3023,0.0474047,0.0158602
91,96,0,16.5056,-3.74624,-0.950906,-0.309481,0.108005,0.462458,-50.3656,0.0474956,0.0154579
91,96,1,16.5557,-3.90011,-0.950906,-0.309481,0.202484,0.466135,-49.6301,0.0897509,0.0292103
91,96,2,16.621,-4.10087,-0.950906,-0.309481,0.202484,0.467443,-49.3686,0.0900027,0.0292922
91,96,3,16.6711,-4.25474,-0.950906,-0.309481,0.108005,0.465777,-49.7017,0.0478365,0.0155688
92,70,0,2.31681,17.3946,-0.548572,0.836103,0.0788895,0.695001,-3.85703,0.0300772,-0.0458421
92,70,1,2.21799,17.3297,-0.548572,0.836103,0.147899,0.693905,-4.07619,0.0562987,-0.0858075
92,70,2,2.08906,17.2451,-0.548572,0.836103,0.147899,0.691528,-4.5516,0.0561059,-0.0855135
92,70,3,1.99024,17.1803,-0.548572,0.836103,0.0788895,0.688966,-5.06385,0.0298161,-0.0454441
93,50,0,2.70696,17.6273,-0.509547,0.860443,0.0790291,0.69779,-3.29913,0.0280993,-0.0474497
93,50,1,2.60509,17.567,-0.509547,0.860443,0.148161,0.696739,-3.50942,0.0526002,-0.0888229
93,50,2,2.47217,17.4882,-0.509547,0.860443,0.148161,0.696123,-3.6325,0.0525537,-0.0887445
93,50,3,2.37029,17.4279,-0.509547,0.860443,0.0790291,0.696241,-3.60898,0.0280369,-0.0473444
94,10,0,11.776,17.2115,0.666051,0.745906,0.0940987,0.702664,-2.32439,-0.0440391,-0.0493192
94,10,1,11.6708,17.3054,0.666051,0.745906,0.176413,0.702677,-2.32167,-0.0825645,-0.0924635
94,10,2,11.5336,17.4279,0.666051,0.745906,0.176413,0.703421,-2.17291,-0.0826519,-0.0925614
94,10,3,11.4285,17.5218,0.666051,0.745906,0.0940987,0.704537,-1.9498,-0.0441565,-0.0494506
95,47,0,12.1552,16.8266,0.715592,0.698519,0.0939773,0.700733,-2.7105,-0.0471239,-0.0459996
95,47,1,12.0569,16.9274,0.715592,0.698519,0.176185,0.70088,-2.68107,-0.0883646,-0.0862564
95,47,2,11.9285,17.0588,0.715592,0.698519,0.176185,0.701744,-2.50827,-0.0884735,-0.0863627
95,47,3,11.8302,17.1596,0.715592,0.698519,0.0939773,0.702909,-2.27542,-0.0472702,-0.0461424
96,39,0,13.3257,15.3386,0.813436,0.581654,0.118643,0.689342,-4.98882,-0.0665276,-0.0475711
96,39,1,13.2223,15.4831,0.813436,0.581654,0.222428,0.690116,-4.83385,-0.124864,-0.0892847
96,39,2,13.0874,15.6718,0.813436,0.581654,0.222428,0.692117,-4.43365,-0.125226,-0.0895436
96,39,3,12.984,15.8164,0.813436,0.581654,0.118643,0.694389,-3.97941,-0.0670146,-0.0479194
97,59,0,13.7073,14.7736,0.829785,0.558084,0.118569,0.683096,-6.23797,-0.0672075,-0.0452014
97,59,1,13.6081,14.921,0.829785,0.558084,0.222289,0.684308,-5.99562,-0.126222,-0.0848922
97,59,2,13.4788,15.1134,0.829785,0.558084,0.222289,0.68664,-5.52912,-0.126652,-0.0851815
97,59,3,13.3797,15.2608,0.829785,0.558084,0.118569,0.68899,-5.05923,-0.0677874,-0.0455914
98,58,0,14.8716,12.9072,0.856316,0.516452,0.132524,0.65689,-11.4791,-0.0745456,-0.0449592
98,58,1,14.7691,13.0772,0.856316,0.516452,0.248451,0.659208,-11.0155,-0.140248,-0.0845851
98,58,2,14.6353,13.299,0.856316,0.516452,0.248451,0.662995,-10.2582,-0.141054,-0.085071
98,58,3,14.5327,13.469,0.856316,0.516452,0.132524,0.666467,-9.56373,-0.0756324,-0.0456146
99,40,0,15.2591,12.2511,0.861358,0.507999,0.132518,0.644882,-13.8808,-0.0736101,-0.0434127
99,40,1,15.1583,12.4222,0.861358,0.507999,0.248439,0.647693,-13.3186,-0.138603,-0.0817432
99,40,2,15.0267,12.6453,0.861358,0.507999,0.248439,0.651997,-12.4577,-0.139524,-0.0822865
99,40,3,14.9258,12.8163,0.861358,0.507999,0.132518,0.655772,-11.7028,-0.0748532,-0.0441458
100,2,0,16.4305,10.2342,0.865728,0.500515,0.136722,0.604411,-21.9749,-0.0715407,-0.0413608
100,2,1,16.328,10.4115,0.865728,0.500515,0.256322,0.607733,-21.3105,-0.134859,-0.0779678
100,2,2,16.1942,10.6429,0.865728,0.500515,0.256322,0.612358,-20.3856,-0.135885,-0.0785611
100,2,3,16.0917,10.8203,0.865728,0.500515,0.136722,0.616118,-19.6335,-0.0729264,-0.0421619
101,60,0,16.8219,9.55248,0.867362,0.497678,0.136724,0.591463,-24.5645,-0.0701409,-0.0402457
101,60,1,16.7199,9.73015,0.867362,0.497678,0.256324,0.594342,-23.9887,-0.132138,-0.0758185
101,60,2,16.5869,9.96196,0.867362,0.497678,0.256324,0.598853,-23.0866,-0.13314,-0.0763939
101,60,3,16.485,10.1396,0.867362,0.497678,0.136724,0.602877,-22.2817,-0.0714945,-0.0410224
102,107,0,0.0528148,0.43391,0.965932,-0.258795,0.0846625,0.651314,-12.5944,-0.0532633,0.0142705
102,107,1,0.0856407,0.55643,0.965932,-0.258795,0.158722,0.660073,-10.8426,-0.101199,0.0271135
102,107,2,0.128469,0.716284,0.965932,-0.258795,0.158722,0.660491,-10.7588,-0.101263,0.0271307
102,107,3,0.161295,0.838804,0.965932,-0.258795,0.0846625,0.652279,-12.4014,-0.0533422,0.0142916
103,44,0,18.4616,-10.5711,-0.972431,-0.233189,0.0671652,0.515573,-39.7425,0.0336739,0.008075
103,44,1,18.4851,-10.6689,-0.972431,-0.233189,0.125919,0.518772,-39.1028,0.0635222,0.0152326
103,44,2,18.5157,-10.7966,-0.972431,-0.233189,0.125919,0.521672,-38.5228,0.0638773,0.0153178
103,44,3,18.5392,-10.8944,-0.972431,-0.233189,0.0671652,0.522925,-38.2721,0.0341541,0.00819015
104,66,0,18.3699,-10.196,-0.971305,-0.237835,0.067165,0.508864,-41.0843,0.0331972,0.00812871
104,66,1,18.3938,-10.2937,-0.971305,-0.237835,0.125918,0.511718,-40.5136,0.0625858,0.0153249
104,66,2,18.4251,-10.4212,-0.971305,-0.237835,0.125918,0.514173,-40.0225,0.0628861,0.0153984
104,66,3,18.449,-10.519,-0.971305,-0.237835,0.067165,0.515089,-39.8394,0.0336032,0.00822814
105,99,0,18.5992,6.33658,0.881851,0.471527,0.071117,0.56238,-30.3811,-0.0352695,-0.0188586
105,99,1,18.549,6.43054,0.881851,0.471527,0.133328,0.560359,-30.7853,-0.0658843,-0.0352284
105,99,2,18.4834,6.55313,0.881851,0.471527,0.133328,0.559121,-31.0329,-0.0657387,-0.0351506
105,99,3,18.4332,6.64709,0.881851,0.471527,0.071117,0.55925,-31.0071,-0.0350732,-0.0187537
106,105,0,18.4063,6.69712,0.880312,0.474395,0.0711173,0.55865,-31.127,-0.0349745,-0.0188476
106,105,1,18.3558,6.79092,0.880312,0.474395,0.133328,0.557962,-31.2648,-0.0654881,-0.0352912
106,105,2,18.2898,6.91329,0.880312,0.474395,0.133328,0.558163,-31.2245,-0.0655118,-0.0353039
106,105,3,18.2393,7.00709,0.880312,0.474395,0.0711173,0.55916,-31.0251,-0.0350065,-0.0188648
107,85,0,1.06702,2.76702,0.858802,-0.512308,0.0849569,0.64052,-14.7532,-0.046733,0.027878
107,85,1,1.13223,2.87633,0.858802,-0.512308,0.159274,0.643109,-14.2354,-0.0879675,0.0524759
107,85,2,1.21731,3.01895,0.858802,-0.512308,0.159274,0.642577,-14.3417,-0.0878948,0.0524326
107,85,3,1.28251,3.12826,0.858802,-0.512308,0.0849569,0.639152,-15.0267,-0.0466333,0.0278185
108,25,0,0.832426,2.3387,0.878377,-0.477968,0.084942,0.644844,-13.8884,-0.0481125,0.0261804
108,25,1,0.893252,2.45049,0.878377,-0.477968,0.159246,0.646881,-13.4808,-0.0904846,0.049237
108,25,2,0.972614,2.59633,0.878377,-0.477968,0.159246,0.646331,-13.5909,-0.0904076,0.0491952
108,25,3,1.03344,2.70811,0.878377,-0.477968,0.084942,0.643443,-14.1685,-0.048008,0.0261235
109,61,0,14.3371,1.81101,-0.90492,-0.425582,0.086397,0.456929,-51.4713,0.0357238,0.0168008
109,61,1,14.3922,1.69388,-0.90492,-0.425582,0.161974,0.46389,-50.0792,0.0679939,0.0319774
109,61,2,14.4641,1.54105,-0.90492,-0.425582,0.161974,0.46489,-49.8791,0.0681405,0.0320463
109,61,3,14.5192,1.42392,-0.90492,-0.425582,0.086397,0.45947,-50.9631,0.0359225,0.0168943
110,81,0,14.548,1.36126,-0.911752,-0.410741,0.0863935,0.456635,-51.5301,0.0359689,0.0162039
110,81,1,14.6012,1.24325,-0.911752,-0.410741,0.161967,0.462491,-50.359,0.0682979,0.0307679
110,81,2,14.6705,1.08928,-0.911752,-0.410741,0.161967,0.46355,-50.1472,0.0684542,0.0308384
110,81,3,14.7237,0.971266,-0.911752,-0.410741,0.0863935,0.459322,-50.9927,0.0361806,0.0162992
111,41,0,15.325,-0.466828,-0.931136,-0.364671,0.0863676,0.455959,-51.6653,0.0366682,0.0143608
111,41,1,15.3722,-0.587313,-0.931136,-0.364671,0.161919,0.459799,-50.8973,0.0693232,0.0271498
111,41,2,15.4338,-0.744512,-0.931136,-0.364671,0.161919,0.460606,-50.736,0.0694448,0.0271974
111,41,3,15.4809,-0.864997,-0.931136,-0.364671,0.0863676,0.458007,-51.2557,0.036833,0.0144253
112,80,0,15.1394,-0.00624664,-0.927239,-0.37447,0.0863686,0.4559,-51.6772,0.0365104,0.0147449
112,80,1,15.1878,-0.126229,-0.927239,-0.37447,0.161921,0.460139,-50.8293,0.0690849,0.0279003
112,80,2,15.2511,-0.282772,-0.927239,-0.37447,0.161921,0.461103,-50.6365,0.0692297,0.0279588
112,80,3,15.2995,-0.402754,-0.927239,-0.37447,0.0863686,0.458347,-51.1878,0.0367064,0.0148241
113,91,0,15.899,-1.98468,-0.942106,-0.335315,0.108018,0.45625,-51.6072,0.04643,0.0165254
113,91,1,15.9533,-2.13714,-0.942106,-0.335315,0.202508,0.461039,-50.6492,0.087959,0.0313064
113,91,2,16.0241,-2.33606,-0.942106,-0.335315,0.202508,0.462057,-50.4458,0.088153,0.0313755
113,91,3,16.0784,-2.48853,-0.942106,-0.335315,0.108018,0.458833,-51.0905,0.0466929,0.016619
114,64,0,16.1069,-2.56992,-0.945405,-0.325897,0.108016,0.458052,-51.2467,0.0467757,0.0161244
114,64,1,16.1596,-2.72291,-0.945405,-0.325897,0.202504,0.462122,-50.4327,0.0884725,0.0304979
114,64,2,16.2284,-2.92253,-0.945405,-0.325897,0.202504,0.463272,-50.2027,0.0886927,0.0305739
114,64,3,16.2812,-3.07552,-0.945405,-0.325897,0.108016,0.460972,-50.6627,0.0470739,0.0162272
115,19,0,17.5715,-7.21188,-0.961606,-0.274434,0.0671616,0.479342,-46.9888,0.0309573,0.00883496
115,19,1,17.5991,-7.30864,-0.961606,-0.274434,0.125912,0.481388,-46.5796,0.0582854,0.0166341
115,19,2,17.6351,-7.43488,-0.961606,-0.274434,0.125912,0.482353,-46.3865,0.0584023,0.0166675
115,19,3,17.6627,-7.53164,-0.961606,-0.274434,0.0671616,0.48179,-46.4992,0.0311154,0.00888008
116,6,0,17.6773,-7.58323,-0.962792,-0.270243,0.067162,0.481643,-46.5286,0.0311445,0.00874185
116,6,1,17.7045,-7.68011,-0.962792,-0.270243,0.125913,0.483564,-46.1444,0.0586214,0.0164543
116,6,2,17.74,-7.80651,-0.962792,-0.270243,0.125913,0.484679,-45.9213,0.0587566,0.0164922
116,6,3,17.7672,-7.90339,-0.962792,-0.270243,0.067162,0.48447,-45.9631,0.0313273,0.00879317
117,22,0,16.8851,-4.92878,-0.95506,-0.296413,0.108004,0.468288,-49.1995,0.0483042,0.0149917
117,22,1,16.9331,-5.08332,-0.95506,-0.296413,0.202482,0.471262,-48.6047,0.091134,0.0282844
117,22,2,16.9957,-5.28495,-0.95506,-0.296413,0.202482,0.472561,-48.345,0.0913851,0.0283623
117,22,3,17.0436,-5.43949,-0.95506,-0.296413,0.108004,0.471582,-48.5408,0.0486439,0.0150971
118,23,0,16.6975,-4.33683,-0.953129,-0.302564,0.108005,0.465162,-49.8248,0.0478849,0.0152007
118,23,1,16.7465,-4.49106,-0.953129,-0.302564,0.202483,0.468656,-49.126,0.0904472,0.0287118
118,23,2,16.8103,-4.69228,-0.953129,-0.302564,0.202483,0.469984,-48.8603,0.0907036,0.0287932
118,23,3,16.8593,-4.84651,-0.953129,-0.302564,0.108005,0.468534,-49.1504,0.0482321,0.0153109
119,14,0,17.6225,8.1326,0.87355,0.486735,0.0711171,0.56847,-29.1632,-0.0353158,-0.0196777
119,14,1,17.5706,8.22568,0.87355,0.486735,0.133328,0.569495,-28.9582,-0.066328,-0.0369575
119,14,2,17.503,8.34711,0.87355,0.486735,0.133328,0.571421,-28.573,-0.0665524,-0.0370825
119,14,3,17.4511,8.44019,0.87355,0.486735,0.0711171,0.573347,-28.1878,-0.0356187,-0.0198465
120,98,0,17.8203,7.77477,0.875248,0.483674,0.0711167,0.564252,-30.0067,-0.0351218,-0.0194088
120,98,1,17.7688,7.86803,0.875248,0.483674,0.133327,0.564975,-29.8622,-0.0659293,-0.0364334
120,98,2,17.7016,7.9897,0.875248,0.483674,0.133327,0.566667,-29.5238,-0.0661268,-0.0365425
120,98,3,17.65,8.08296,0.875248,0.483674,0.0711167,0.568536,-29.15,-0.0353884,-0.0195561
121,77,0,17.03,9.18727,0.869067,0.494695,0.0683615,0.584862,-25.8846,-0.0347471,-0.0197789
121,77,1,16.9793,9.27628,0.869067,0.494695,0.128162,0.586222,-25.6128,-0.0652939,-0.037167
121,77,2,16.9132,9.39241,0.869067,0.494695,0.128162,0.588488,-25.1596,-0.0655463,-0.0373106
121,77,3,16.8625,9.48142,0.869067,0.494695,0.0683615,0.590599,-24.7374,-0.0350879,-0.0199729
122,102,0,0.182383,0.902873,0.930788,-0.365559,0.0845671,0.647719,-13.3134,-0.0509846,0.0200237
122,102,1,0.228698,1.0208,0.930788,-0.365559,0.158543,0.655528,-11.7515,-0.0967364,0.0379924
122,102,2,0.289127,1.17467,0.930788,-0.365559,0.158543,0.65691,-11.4752,-0.0969403,0.0380724
122,102,3,0.335443,1.2926,0.930788,-0.365559,0.0845671,0.651254,-12.6063,-0.0512629,0.020133
123,45,0,18.6394,-11.3227,-0.974936,-0.222485,0.0671647,0.534707,-35.9158,0.0350133,0.00799021
123,45,1,18.6618,-11.4208,-0.974936,-0.222485,0.125918,0.539435,-34.9702,0.066222,0.0151122
123,45,2,18.691,-11.5488,-0.974936,-0.222485,0.125918,0.545097,-33.8377,0.0669172,0.0152708
123,45,3,18.7134,-11.6469,-0.974936,-0.222485,0.0671647,0.54905,-33.0472,0.0359525,0.00820454
124,20,0,18.5515,-10.9466,-0.973667,-0.227975,0.0671657,0.523773,-38.1025,0.0342532,0.00802009
124,20,1,18.5745,-11.0446,-0.973667,-0.227975,0.12592,0.527462,-37.3647,0.0646689,0.0151417
124,20,2,18.6044,-11.1724,-0.973667,-0.227975,0.12592,0.531317,-36.5937,0.0651416,0.0152523
124,20,3,18.6273,-11.2704,-0.973667,-0.227975,0.0671657,0.533543,-36.1486,0.0348921,0.00816968
125,42,0,17.3551,-6.47052,-0.959291,-0.28242,0.0671611,0.475762,-47.7048,0.0306519,0.00902407
125,42,1,17.3835,-6.56705,-0.959291,-0.28242,0.125911,0.477329,-47.3913,0.0576544,0.0169737
125,42,2,17.4206,-6.69298,-0.959291,-0.28242,0.125911,0.478249,-47.2073,0.0577655,0.0170064
125,42,3,17.449,-6.78951,-0.959291,-0.28242,0.0671611,0.478094,-47.2384,0.0308022,0.0090683
126,7,0,17.464,-6.84098,-0.960437,-0.278499,0.0671617,0.477368,-47.3836,0.0307924,0.0089289
126,7,1,17.492,-6.93762,-0.960437,-0.278499,0.125912,0.479297,-46.9978,0.0579617,0.0168072
126,7,2,17.5286,-7.06371,-0.960437,-0.278499,0.125912,0.480221,-46.8129,0.0580734,0.0168396
126,7,3,17.5566,-7.16035,-0.960437,-0.278499,0.0671617,0.479711,-46.915,0.0309435,0.00897273
127,89,0,18.1811,-9.44706,-0.968978,-0.247146,0.0671645,0.497911,-43.275,0.0324045,0.00826505
127,89,1,18.206,-9.54457,-0.968978,-0.247146,0.125917,0.500658,-42.7256,0.0610858,0.0155805
127,89,2,18.2384,-9.67178,-0.968978,-0.247146,0.125917,0.502552,-42.3467,0.061317,0.0156394
127,89,3,18.2633,-9.76929,-0.968978,-0.247146,0.0671645,0.502715,-42.3141,0.0327172,0.0083448
128,65,0,18.2764,-9.82128,-0.970175,-0.242404,0.0671637,0.50304,-42.2491,0.0327784,0.00818988
128,65,1,18.3008,-9.9189,-0.970175,-0.242404,0.125916,0.505767,-41.7038,0.0617848,0.0154373
128,65,2,18.3326,-10.0463,-0.970175,-0.242404,0.125916,0.507918,-41.2736,0.0620475,0.0155029
128,65,3,18.357,-10.1439,-0.970175,-0.242404,0.0671637,0.508494,-41.1583,0.0331338,0.00827868
129,27,0,17.8841,-8.32733,-0.965234,-0.261385,0.0671619,0.486831,-45.491,0.0315598,0.00854639
129,27,1,17.9104,-8.42445,-0.965234,-0.261385,0.125913,0.488957,-45.0658,0.0594254,0.0160924
129,27,2,17.9447,-8.55117,-0.965234,-0.261385,0.125913,0.490373,-44.7825,0.0595976,0.016139
129,27,3,17.971,-8.6483,-0.965234,-0.261385,0.0671619,0.490423,-44.7725,0.0317927,0.00860945
130,5,0,17.7815,-7.95505,-0.964004,-0.265888,0.067162,0.484052,-46.0467,0.0313397,0.008644
130,5,1,17.8083,-8.05205,-0.964004,-0.265888,0.125913,0.486049,-45.6473,0.0589968,0.0162723
130,5,2,17.8432,-8.17861,-0.964004,-0.265888,0.125913,0.487334,-45.3903,0.0591528,0.0163153
130,5,3,17.87,-8.27561,-0.964004,-0.265888,0.067162,0.487309,-45.3953,0.0315505,0.00870216
