meshfile,resultsfile,residualfile,cellresfile,dg_resultsfile,dg_p_order,dg_ndof,rho_min,rho_max,p_min,p_max,mach_min,mach_max,entropy_min,entropy_max,residual_initial,residual_final,residual_points,cell_residual_min,cell_residual_max,c_x,c_y,case,output_dir
grids/8k.gri,data_steady/steady_8k_p2_results.bin,data_steady/steady_8k_p2_residual.bin,data_steady/steady_8k_p2_cell_res.bin,data_steady/steady_8k_p2_results_dg.bin,2,6,0.7255630782417425,0.9994792292533959,0.4589489995598107,0.7139110510532024,0.017461869663555563,0.8177512524348448,-0.3380520346586205,-0.3283682155861192,30.492984086148184,0.0015767227454800742,212347,6.395041761432227e-09,9.837688836859621e-07,0.8658895411762878,0.756374400000928,steady_8k_p2,report_figures\02_processed_cases\steady_8k_p2
