meshfile,resultsfile,residualfile,cellresfile,dg_resultsfile,dg_p_order,dg_ndof,rho_min,rho_max,p_min,p_max,mach_min,mach_max,entropy_min,entropy_max,residual_initial,residual_final,residual_points,cell_residual_min,cell_residual_max,c_x,c_y,case,output_dir
grids/2k.gri,data_steady/steady_2k_p0_results.bin,data_steady/steady_2k_p0_residual.bin,data_steady/steady_2k_p0_cell_res.bin,data_steady/steady_2k_p0_results_dg.bin,0,1,0.7244819050314603,0.9973668202866154,0.46284194864154143,0.7161087638849887,0.020262463803333738,0.7511373278664968,-0.3364722361184276,-0.31877076956689165,30.49299044816298,0.00030365961257217643,4139,3.269798973248861e-09,7.694541824809775e-07,0.881286901961983,0.6945489698863345,steady_2k_p0,report_figures\02_processed_cases\steady_2k_p0
